,id,for_user_id,round_id,turn_id,idea_content,idea_content2,annotation_ali,annotation_krish
1888,3567,92,2,2,put it onto objects like a fake airtag to keep track of them,put it onto objects like a fake airtag to keep track of them,234,190
1889,3566,92,2,2,glue it to a hair pin,glue it to a hair pin,55,24
1890,3565,92,2,2,turn it into a brooch for your jacket/backpack,turn it into a brooch for your jacket/backpack,373,24
1891,3564,92,2,2,use as a token to reward kids for their good behavior,use as a token to reward kids for their good behavior,338,14
1892,3563,92,2,2,add them onto an elastic band to make a cute bracelet,add them onto an elastic band to make a cute bracelet,11,121
1893,3615,92,3,1,Attach it on a zipper for easy opening,attach it on a zipper for easy opening,236,143
1894,3614,92,3,1,Wear it like an earring or a necklace pendant,wear it like an earring or a necklace pendant,11,19
1895,3613,92,3,1,Self defense weapon,self defense weapon,40,45
1896,3612,92,3,1,Package opener (to cut the tape),package opener (to cut the tape),19,24
1897,3611,92,3,1,Musical instrument,musical instrument,157,62
1898,3660,92,3,2,Hang keys up by window to get cool light reflections.,hang keys up by window to get cool light reflections.,314,111
1899,3659,92,3,2,put in planters and succulent pots as little fences or decorations.,put in planters and succulent pots as little fences or decorations.,46,41
1900,3658,92,3,2,make jingling sound to call dog or cat,make jingling sound to call dog or cat,153,33
1901,3657,92,3,2,Use as a paper weight,use as a paper weight,87,81
1902,3725,92,4,1,Use as a musical instrument,use as a musical instrument,121,9
1903,3724,92,4,1,Carve the wood into a cool totem poll,carve the wood into a cool totem poll,41,4
1904,3723,92,4,1,Attach some erasers or something to both end and make a miniature barbell for doll house,attach some erasers or something to both end and make a miniature barbell for doll house,295,20
1905,3722,92,4,1,Hold it outside to look at the shadow and tell the time.,hold it outside to look at the shadow and tell the time.,197,16
1906,3721,92,4,1,As a measuring stick,as a measuring stick,11,13
1907,3757,92,4,2,glue together to make a stickman,glue together to make a stickman,240,20
1908,3756,92,4,2,use the pencil shavings to make flowers,use the pencil shavings to make flowers,308,100
1909,3755,92,4,2,attach many pencils to make a windchime,attach many pencils to make a windchime,73,109
1910,3754,92,4,2,use two pencils as a pair of chopsticks/grabber,use two pencils as a pair of chopsticks/grabber,33,32
1911,3850,92,5,1,Use as a sled for sledding,use as a sled for sledding,138,138
1912,3849,92,5,1,Use as a planter,use as a planter,31,31
1913,3848,92,5,1,Use as an outdoor hangout seat,use as an outdoor hangout seat,85,85
1914,3847,92,5,1,Obstacle course for human and dogs,obstacle course for human and dogs,47,47
1915,3846,92,5,1,Weight training,weight training,91,91
1916,3845,92,5,1,Turn it into a cat tree/ pet's bed,turn it into a cat tree/ pet's bed,44,44
1917,4029,92,5,2,Turn it into a kids playground set.,turn it into a kids playground set.,313,313
1918,4028,92,5,2,Keep in the back of car as weights to help vehicle with skidding in slippery conditions.,keep in the back of car as weights to help vehicle with skidding in slippery conditions.,98,98
1919,4027,92,5,2,cut it into a grip door mat.,cut it into a grip door mat.,393,393
1920,4026,92,5,2,attach it to the side of a kid's bed to turn it into a race car bed,attach it to the side of a kid's bed to turn it into a race car bed,161,161
1921,4025,92,5,2,cut it in half and turn it into a watering fountain for birds and animals,cut it in half and turn it into a watering fountain for birds and animals,284,284
1922,3533,93,1,1,can be used to break a window,can be used to break a window,15,98
1923,3532,93,1,1,can be used as a door stop,can be used as a door stop,113,22
1924,3531,93,1,1,shoe can be used like a ball to play catch with,shoe can be used like a ball to play catch with,31,27
1925,3530,93,1,1,shoe strings can be used to tie hair up,shoe strings can be used to tie hair up,84,49
1926,3529,93,1,1,Use as a bird's nest,use as a bird's nest,187,102
1927,3558,93,1,2,decorate with ornaments for Christmas,decorate with ornaments for christmas,121,51
1928,3557,93,1,2,store jewelry inside,store jewelry inside,321,85
1929,3556,93,1,2,prop open window,prop open window,52,32
1930,3555,93,1,2,Use as a candle holder,use as a candle holder,306,178
1931,3554,93,1,2,store money in to hide away from others,store money in to hide away from others,17,31
1932,3610,93,2,1,use a book mark,use a book mark,63,46
1933,3609,93,2,1,use a ball marker when playing golf,use a ball marker when playing golf,47,47
1934,3608,93,2,1,use to scratch off lottery ticket,use to scratch off lottery ticket,340,218
1935,3607,93,2,1,spin around for entertainment,spin around for entertainment,278,38
1936,3640,93,2,2,throw to someone in game of catch,throw to someone in game of catch,129,31
1937,3639,93,2,2,use to cut shapes out of playdough,use to cut shapes out of playdough,169,21
1938,3638,93,2,2,use on a string as a cat toy,use on a string as a cat toy,40,36
1939,3637,93,2,2,use as an eye for a doll,use as an eye for a doll,3,26
1940,3720,93,3,1,dog toy,dog toy,98,27
1941,3719,93,3,1,toothpick,toothpick,104,94
1942,3718,93,3,1,stop door from closing,stop door from closing,303,10
1943,3717,93,3,1,Cut open a package,cut open a package,19,24
1944,3747,93,3,2,save as a keepsake,save as a keepsake,8,15
1945,3746,93,3,2,scrap gum off of a surface,scrap gum off of a surface,172,12
1946,3745,93,3,2,tear fabric,tear fabric,15,24
1947,3744,93,3,2,carve out a design on a wall,carve out a design on a wall,185,10
1948,3838,93,4,1,use as an instrument,use as an instrument,121,9
1949,3837,93,4,1,use to measure things,use to measure things,11,13
1950,3836,93,4,1,use as wood for fire,use as wood for fire,8,10
1951,3835,93,4,1,use to clean ears,use to clean ears,250,75
1952,3834,93,4,1,use for self defence,use for self defence,61,5
1953,3833,93,4,1,a floating device,a floating device,111,2
1954,3878,93,4,2,use as miniature sword,use as miniature sword,135,5
1955,3877,93,4,2,use as an ear plug,use as an ear plug,273,160
1956,3876,93,4,2,break into pieces to make a triangle,break into pieces to make a triangle,226,128
1957,3875,93,4,2,Use eraser to push buttons on phone,use eraser to push buttons on phone,145,111
1958,4024,93,5,1,use as hula hoop,use as hula hoop,58,58
1959,4023,93,5,1,melt and mold it into shoe soles,melt and mold it into shoe soles,122,122
1960,4022,93,5,1,use the inside as a habitat for small animals.,use the inside as a habitat for small animals.,78,78
1961,4021,93,5,1,Lift with it for exercise.,lift with it for exercise.,5,5
1962,4020,93,5,1,Toy for children to play with.,toy for children to play with.,52,52
1963,4105,93,5,2,make jacket out of it,make jacket out of it,332,332
1964,4104,93,5,2,use as pool toy,use as pool toy,320,320
1965,4103,93,5,2,decorate yard with it,decorate yard with it,209,209
1966,4102,93,5,2,light on fire and use for warmth,light on fire and use for warmth,15,15
1967,3538,94,1,1,repurpose material,repurpose material,625,151
1968,3537,94,1,1,planter,planter,55,5
1969,3536,94,1,1,craft projects,craft projects,38,25
1970,3535,94,1,1,common hispanic use: throwing at people as a disciplinary measure,common hispanic use: throwing at people as a disciplinary measure,799,96
1971,3534,94,1,1,squish bug,squish bug,18,4
1972,3562,94,1,2,use as a bookend,use as a bookend,14,13
1973,3561,94,1,2,use as a weapon in a fight,use as a weapon in a fight,15,14
1974,3560,94,1,2,repurpose laces as string,repurpose laces as string,466,151
1975,3559,94,1,2,sock/underwear storage in suitcase,sock/underwear storage in suitcase,463,10
1976,3620,94,2,1,clack on a surface to make noise,clack on a surface to make noise,23,9
1977,3619,94,2,1,use different colored buttons to make pictures or other artwork,use different colored buttons to make pictures or other artwork,3,3
1978,3618,94,2,1,make into jewelry,make into jewelry,11,7
1979,3617,94,2,1,make them into magnets,make them into magnets,2,2
1980,3616,94,2,1,use in the place of decorative stones,use in the place of decorative stones,8,25
1981,3645,94,2,2,stack to create sculptures,stack to create sculptures,3,3
1982,3644,94,2,2,grind into dust to use as a sand-like filling,grind into dust to use as a sand-like filling,246,194
1983,3643,94,2,2,stack to use as filling for something that needs to stand up straight,stack to use as filling for something that needs to stand up straight,105,99
1984,3642,94,2,2,doll eyes,doll eyes,110,26
1985,3641,94,2,2,fill a sock with heavy buttons to use as a weapon,fill a sock with heavy buttons to use as a weapon,21,15
1986,3716,94,3,1,dig through hard dirt,dig through hard dirt,58,57
1987,3715,94,3,1,tap to make unique sounds for music,tap to make unique sounds for music,157,62
1988,3714,94,3,1,stack to create sculptures,stack to create sculptures,28,34
1989,3713,94,3,1,paint and use in craft projects,paint and use in craft projects,38,34
1990,3712,94,3,1,position between your fingers to use as a weapon,position between your fingers to use as a weapon,40,45
1991,3711,94,3,1,melt to repurpose metal,melt to repurpose metal,10,18
1992,3743,94,3,2,melt and turn into hooks for decorative keyring holder,melt and turn into hooks for decorative keyring holder,46,18
1993,3742,94,3,2,scratch words into bathroom stall doors,scratch words into bathroom stall doors,185,12
1994,3741,94,3,2,rip through clothing,rip through clothing,115,116
1995,3740,94,3,2,use as a scraper,use as a scraper,6,12
1996,3814,94,4,1,use for digging,use for digging,94,7
1997,3813,94,4,1,break and give your enemies splinters,break and give your enemies splinters,131,11
1998,3812,94,4,1,shave down and use as animal bedding,shave down and use as animal bedding,89,84
1999,3811,94,4,1,use the long side of the lead for shading artwork,use the long side of the lead for shading artwork,14,16
2000,3810,94,4,1,break and use sharp end as a weapon,break and use sharp end as a weapon,114,5
2001,3874,94,4,2,put in hair as a hair pin,put in hair as a hair pin,70,53
2002,3873,94,4,2,stack and shave for wooden artwork,stack and shave for wooden artwork,14,16
2003,3872,94,4,2,wood for a fire,wood for a fire,8,10
2004,3871,94,4,2,use for stirring paint,use for stirring paint,165,70
2005,4013,94,5,1,"place several in a row, spaced out, to use in an obstacle course","place several in a row, spaced out, to use in an obstacle course",26,26
2006,4012,94,5,1,stack and paint for artwork,stack and paint for artwork,101,101
2007,4011,94,5,1,make into a unique wreath,make into a unique wreath,117,117
2008,4010,94,5,1,stack for shelter,stack for shelter,23,23
2009,4009,94,5,1,shave rubber to use as rubber ground for playground,shave rubber to use as rubber ground for playground,40,40
2010,4008,94,5,1,make into a pet bed,make into a pet bed,44,44
2011,4073,94,5,2,stack and glue together to make a tire climber,stack and glue together to make a tire climber,258,258
2012,4072,94,5,2,use as weights for exercise,use as weights for exercise,91,91
2013,4071,94,5,2,stack for storage,stack for storage,69,69
2014,4070,94,5,2,plant holder,plant holder,192,192
2015,3553,95,1,1,Art Supply Holder,art supply holder,85,134
2016,3552,95,1,1,Weapon,weapon,15,14
2017,3551,95,1,1,Bookend,bookend,14,13
2018,3550,95,1,1,Plant Pot Holder,plant pot holder,4,5
2019,3549,95,1,1,Hammer,hammer,112,67
2020,3548,95,1,1,Doorstop,doorstop,113,22
2021,3589,95,1,2,Feel free to ask for more ideas that align with positive and responsible uses of newspapers!,feel free to ask for more ideas that align with positive and responsible uses of newspapers!,0,0
2022,3588,95,1,2,"Pet Bedding: Create a comfortable bedding option for small pets, such as hamsters or birds.","pet bedding: create a comfortable bedding option for small pets, such as hamsters or birds.",248,102
2023,3587,95,1,2,Gardening: Use newspaper as a weed barrier in gardens or as a material for composting.,gardening: use newspaper as a weed barrier in gardens or as a material for composting.,4,5
2024,3586,95,1,2,Wrapping Fragile Items: Safely wrap delicate items for protection during moving or storage.,wrapping fragile items: safely wrap delicate items for protection during moving or storage.,423,10
2025,3585,95,1,2,Cleaning Windows: Use newspaper with a vinegar solution for streak-free window cleaning.,cleaning windows: use newspaper with a vinegar solution for streak-free window cleaning.,309,0
2026,3584,95,1,2,"Art and Craft Projects: Create papier-mÃÂ¢chÃÂ© sculptures, collages, or origami.","art and craft projects: create papier-mãâ¢chãâ© sculptures, collages, or origami.",38,25
2027,3636,95,2,1,Toggle for Drawstrings,toggle for drawstrings,364,224
2028,3635,95,2,1,Key Identification,key identification,376,89
2029,3634,95,2,1,Educational Tools,educational tools,214,5
2030,3633,95,2,1,Craft Projects,craft projects,3,3
2031,3632,95,2,1,Magnets,magnets,2,2
2032,3631,95,2,1,Decoration,decoration,8,25
2033,3678,95,2,2,Desk Toy Spinner: Transform buttons into a spinning desk toy for a fun and stress-relieving gadget.,desk toy spinner: transform buttons into a spinning desk toy for a fun and stress-relieving gadget.,77,38
2034,3677,95,2,2,Cord Organizer: Prevent headphone or charger cords from tangling by securing them with buttons.,cord organizer: prevent headphone or charger cords from tangling by securing them with buttons.,158,155
2035,3676,95,2,2,Zipper Pull Replacement: Replace a missing or damaged zipper pull with a colorful button for a quick fix.,zipper pull replacement: replace a missing or damaged zipper pull with a colorful button for a quick fix.,120,114
2036,3675,95,2,2,DIY Earrings: Convert buttons into unique and stylish earrings by attaching them to earring hooks.,diy earrings: convert buttons into unique and stylish earrings by attaching them to earring hooks.,225,7
2037,3674,95,2,2,Spinning Top: Drill a hole through the center of a button and use it as a makeshift spinning top.,spinning top: drill a hole through the center of a button and use it as a makeshift spinning top.,217,38
2038,3673,95,2,2,Miniature Game Token: Use buttons as tokens for board games or tabletop role-playing games.,miniature game token: use buttons as tokens for board games or tabletop role-playing games.,48,34
2039,3739,95,3,1,Phone Stand,phone stand,268,171
2040,3738,95,3,1,SIM Card Tray Ejector,sim card tray ejector,121,86
2041,3737,95,3,1,Letter Opener,letter opener,57,24
2042,3736,95,3,1,Screwdriver,screwdriver,79,77
2043,3735,95,3,1,Scraper,scraper,6,12
2044,3734,95,3,1,Bottle Opener,bottle opener,67,39
2045,3785,95,3,2,Place a key under your phone at an angle to create a makeshift stand for hands-free viewing.,place a key under your phone at an angle to create a makeshift stand for hands-free viewing.,328,171
